INT	INT	INT	INT	INT	INT
22343	22343	25591	25592	990000	0
22344	22344	25591	25592	990000	0
22345	22345	25591	25592	990000	0
22346	22346	25591	25592	990000	0
22347	22347	25591	25592	990000	0
22348	22348	25591	25592	990000	0
22349	22349	25591	25592	990000	0
22351	22351	-1	-1	100000	0
22352	22352	-1	-1	100000	0
22359	22359	-1	-1	100000	0
22361	22361	-1	-1	500000	0
22362	22362	-1	-1	500000	0
22363	22363	-1	-1	500000	0
22369	22369	-1	-1	500000	0
22371	22371	-1	-1	600000	0
22372	22372	-1	-1	600000	0
22373	22373	-1	-1	600000	0
22374	22374	-1	-1	600000	0
22379	22379	-1	-1	600000	0
22381	22381	-1	-1	700000	0
22382	22382	-1	-1	700000	0
22383	22383	-1	-1	700000	0
22384	22384	-1	-1	700000	0
22385	22385	-1	-1	700000	0
22389	22389	-1	-1	700000	0
22391	22391	-1	-1	800000	0
22392	22392	-1	-1	800000	0
22393	22393	-1	-1	800000	0
22394	22394	-1	-1	800000	0
22395	22395	-1	-1	800000	0
22396	22396	-1	-1	800000	0
22399	22399	-1	-1	800000	0
22401	22401	25291	25292	990000	0
22402	22402	25291	25292	990000	0
22403	22403	25291	25292	990000	0
22404	22404	25291	25292	990000	0
22405	22405	25291	25292	990000	0
22406	22406	25291	25292	990000	0
22407	22407	25291	25292	990000	0
22409	22409	25291	25292	990000	0
22411	22411	25601	25602	990000	0
22412	22412	25601	25602	990000	0
22413	22413	25601	25602	990000	0
22414	22414	25601	25602	990000	0
22415	22415	25601	25602	990000	0
22416	22416	25601	25602	990000	0
22417	22417	25601	25602	990000	0
22418	22418	25601	25602	990000	0
22419	22419	25601	25602	990000	0
22421	22421	-1	-1	100000	0
22422	22422	-1	-1	100000	0
22429	22429	-1	-1	100000	0
22431	22431	-1	-1	500000	0
22432	22432	-1	-1	500000	0
22433	22433	-1	-1	500000	0
22439	22439	-1	-1	500000	0
22441	22441	-1	-1	600000	0
22442	22442	-1	-1	600000	0
22443	22443	-1	-1	600000	0
22444	22444	-1	-1	600000	0
22449	22449	-1	-1	600000	0
22451	22451	-1	-1	700000	0
22452	22452	-1	-1	700000	0
22453	22453	-1	-1	700000	0
22454	22454	-1	-1	700000	0
22455	22455	-1	-1	700000	0
22459	22459	-1	-1	700000	0
22461	22461	-1	-1	800000	0
22462	22462	-1	-1	800000	0
22463	22463	-1	-1	800000	0
22464	22464	-1	-1	800000	0
22465	22465	-1	-1	800000	0
22466	22466	-1	-1	800000	0
22469	22469	-1	-1	800000	0
22471	22471	25301	25302	990000	0
22472	22472	25301	25302	990000	0
22473	22473	25301	25302	990000	0
22474	22474	25301	25302	990000	0
22475	22475	25301	25302	990000	0
22476	22476	25301	25302	990000	0
22477	22477	25301	25302	990000	0
22479	22479	25301	25302	990000	0
22481	22481	25611	25612	990000	0
22482	22482	25611	25612	990000	0
22483	22483	25611	25612	990000	0
22484	22484	25611	25612	990000	0
22485	22485	25611	25612	990000	0
22486	22486	25611	25612	990000	0
22487	22487	25611	25612	990000	0
22488	22488	25611	25612	990000	0
22489	22489	25611	25612	990000	0
22491	22491	-1	-1	100000	0
22492	22492	-1	-1	100000	0
22499	22499	-1	-1	100000	0
22501	22501	-1	-1	500000	0
22502	22502	-1	-1	500000	0
22503	22503	-1	-1	500000	0
22509	22509	-1	-1	500000	0
22511	22511	-1	-1	600000	0
22512	22512	-1	-1	600000	0
22513	22513	-1	-1	600000	0
22514	22514	-1	-1	600000	0
22519	22519	-1	-1	600000	0
22521	22521	-1	-1	700000	0
22522	22522	-1	-1	700000	0
22523	22523	-1	-1	700000	0
22524	22524	-1	-1	700000	0
22525	22525	-1	-1	700000	0
22529	22529	-1	-1	700000	0
22531	22531	-1	-1	800000	0
22532	22532	-1	-1	800000	0
22533	22533	-1	-1	800000	0
22534	22534	-1	-1	800000	0
22535	22535	-1	-1	800000	0
22536	22536	-1	-1	800000	0
22539	22539	-1	-1	800000	0
22541	22541	25311	25312	990000	0
22542	22542	25311	25312	990000	0
22543	22543	25311	25312	990000	0
22544	22544	25311	25312	990000	0
22545	22545	25311	25312	990000	0
22546	22546	25311	25312	990000	0
22547	22547	25311	25312	990000	0
22549	22549	25311	25312	990000	0
22551	22551	25621	25622	990000	0
22552	22552	25621	25622	990000	0
22553	22553	25621	25622	990000	0
22554	22554	25621	25622	990000	0
22555	22555	25621	25622	990000	0
22556	22556	25621	25622	990000	0
22557	22557	25621	25622	990000	0
22558	22558	25621	25622	990000	0
22559	22559	25621	25622	990000	0
22561	22561	25321	25322	990000	0
22562	22562	25321	25322	990000	0
22563	22563	25321	25322	990000	0
22564	22564	25321	25322	990000	0
22565	22565	25321	25322	990000	0
22566	22566	25321	25322	990000	0
22567	22567	25321	25322	990000	0
22569	22569	25321	25322	990000	0
22571	22571	25631	25632	990000	0
22572	22572	25631	25632	990000	0
22573	22573	25631	25632	990000	0
22574	22574	25631	25632	990000	0
22575	22575	25631	25632	990000	0
22576	22576	25631	25632	990000	0
22577	22577	25631	25632	990000	0
22578	22578	25631	25632	990000	0
22579	22579	25631	25632	990000	0
22581	22581	-1	-1	100000	0
22582	22582	-1	-1	100000	0
22589	22589	-1	-1	100000	0
22591	22591	-1	-1	500000	0
22592	22592	-1	-1	500000	0
22593	22593	-1	-1	500000	0
22599	22599	-1	-1	500000	0
22601	22601	-1	-1	600000	0
22602	22602	-1	-1	600000	0
22603	22603	-1	-1	600000	0
22604	22604	-1	-1	600000	0
22609	22609	-1	-1	600000	0
22611	22611	-1	-1	700000	0
22612	22612	-1	-1	700000	0
22613	22613	-1	-1	700000	0
22614	22614	-1	-1	700000	0
22615	22615	-1	-1	700000	0
22619	22619	-1	-1	700000	0
22621	22621	-1	-1	800000	0
22622	22622	-1	-1	800000	0
22623	22623	-1	-1	800000	0
22624	22624	-1	-1	800000	0
22625	22625	-1	-1	800000	0
22626	22626	-1	-1	800000	0
22629	22629	-1	-1	800000	0
22631	22631	25331	25332	990000	0
22632	22632	25331	25332	990000	0
22633	22633	25331	25332	990000	0
22634	22634	25331	25332	990000	0
22635	22635	25331	25332	990000	0
22636	22636	25331	25332	990000	0
22637	22637	25331	25332	990000	0
22639	22639	25331	25332	990000	0
22641	22641	25641	25642	990000	0
22642	22642	25641	25642	990000	0
22643	22643	25641	25642	990000	0
22644	22644	25641	25642	990000	0
22645	22645	25641	25642	990000	0
22646	22646	25641	25642	990000	0
22647	22647	25641	25642	990000	0
22648	22648	25641	25642	990000	0
22649	22649	25641	25642	990000	0
22651	22651	-1	-1	100000	0
22652	22652	-1	-1	100000	0
22659	22659	-1	-1	100000	0
22661	22661	-1	-1	500000	0
22662	22662	-1	-1	500000	0
22663	22663	-1	-1	500000	0
22669	22669	-1	-1	500000	0
22671	22671	-1	-1	600000	0
22672	22672	-1	-1	600000	0
22673	22673	-1	-1	600000	0
22674	22674	-1	-1	600000	0
22679	22679	-1	-1	600000	0
22681	22681	-1	-1	700000	0
22682	22682	-1	-1	700000	0
22683	22683	-1	-1	700000	0
22684	22684	-1	-1	700000	0
22685	22685	-1	-1	700000	0
22689	22689	-1	-1	700000	0
22691	22691	-1	-1	800000	0
22692	22692	-1	-1	800000	0
22693	22693	-1	-1	800000	0
22694	22694	-1	-1	800000	0
22695	22695	-1	-1	800000	0
22696	22696	-1	-1	800000	0
22699	22699	-1	-1	800000	0
22701	22701	25341	25342	990000	0
22702	22702	25341	25342	990000	0
22703	22703	25341	25342	990000	0
22704	22704	25341	25342	990000	0
22705	22705	25341	25342	990000	0
22706	22706	25341	25342	990000	0
22707	22707	25341	25342	990000	0
22709	22709	25341	25342	990000	0
22711	22711	25651	25652	990000	0
22712	22712	25651	25652	990000	0
22713	22713	25651	25652	990000	0
22714	22714	25651	25652	990000	0
22715	22715	25651	25652	990000	0
22716	22716	25651	25652	990000	0
22717	22717	25651	25652	990000	0
22718	22718	25651	25652	990000	0
22719	22719	25651	25652	990000	0
22721	22721	-1	-1	100000	0
22722	22722	-1	-1	100000	0
22729	22729	-1	-1	100000	0
22731	22731	-1	-1	500000	0
22732	22732	-1	-1	500000	0
22733	22733	-1	-1	500000	0
22739	22739	-1	-1	500000	0
22741	22741	-1	-1	600000	0
22742	22742	-1	-1	600000	0
22743	22743	-1	-1	600000	0
22744	22744	-1	-1	600000	0
22749	22749	-1	-1	600000	0
22751	22751	-1	-1	700000	0
22752	22752	-1	-1	700000	0
22753	22753	-1	-1	700000	0
22754	22754	-1	-1	700000	0
22755	22755	-1	-1	700000	0
22759	22759	-1	-1	700000	0
22761	22761	-1	-1	800000	0
22762	22762	-1	-1	800000	0
22763	22763	-1	-1	800000	0
22764	22764	-1	-1	800000	0
22765	22765	-1	-1	800000	0
22766	22766	-1	-1	800000	0
22769	22769	-1	-1	800000	0
22771	22771	25661	25662	990000	0
22772	22772	25661	25662	990000	0
22773	22773	25661	25662	990000	0
22774	22774	25661	25662	990000	0
22775	22775	25661	25662	990000	0
22776	22776	25661	25662	990000	0
22777	22777	25661	25662	990000	0
22779	22779	25661	25662	990000	0
22781	22781	25671	25672	990000	0
22782	22782	25671	25672	990000	0
22783	22783	25671	25672	990000	0
22784	22784	25671	25672	990000	0
22785	22785	25671	25672	990000	0
22786	22786	25671	25672	990000	0
22787	22787	25671	25672	990000	0
22788	22788	25671	25672	990000	0
22789	22789	25671	25672	990000	0
22791	22791	-1	-1	100000	0
22792	22792	-1	-1	100000	0
22799	22799	-1	-1	100000	0
22801	22801	-1	-1	500000	0
22802	22802	-1	-1	500000	0
22803	22803	-1	-1	500000	0
22809	22809	-1	-1	500000	0
22811	22811	-1	-1	600000	0
22812	22812	-1	-1	600000	0
22813	22813	-1	-1	600000	0
22814	22814	-1	-1	600000	0
22819	22819	-1	-1	600000	0
22821	22821	-1	-1	700000	0
22822	22822	-1	-1	700000	0
22823	22823	-1	-1	700000	0
22824	22824	-1	-1	700000	0
22825	22825	-1	-1	700000	0
22829	22829	-1	-1	700000	0
22831	22831	-1	-1	800000	0
22832	22832	-1	-1	800000	0
22833	22833	-1	-1	800000	0
22834	22834	-1	-1	800000	0
22835	22835	-1	-1	800000	0
22836	22836	-1	-1	800000	0
22839	22839	-1	-1	800000	0
22841	22841	25681	25682	990000	0
22842	22842	25681	25682	990000	0
22843	22843	25681	25682	990000	0
22844	22844	25681	25682	990000	0
22845	22845	25681	25682	990000	0
22846	22846	25681	25682	990000	0
22847	22847	25681	25682	990000	0
22849	22849	25681	25682	990000	0
22851	22851	25691	25692	990000	0
22852	22852	25691	25692	990000	0
22853	22853	25691	25692	990000	0
22854	22854	25691	25692	990000	0
22855	22855	25691	25692	990000	0
22856	22856	25691	25692	990000	0
22857	22857	25691	25692	990000	0
22858	22858	25691	25692	990000	0
22859	22859	25691	25692	990000	0
22861	22861	-1	-1	100000	0
22862	22862	-1	-1	100000	0
22869	22869	-1	-1	100000	0
22871	22871	-1	-1	500000	0
22872	22872	-1	-1	500000	0
22873	22873	-1	-1	500000	0
22879	22879	-1	-1	500000	0
22881	22881	-1	-1	600000	0
22882	22882	-1	-1	600000	0
22883	22883	-1	-1	600000	0
22884	22884	-1	-1	600000	0
22889	22889	-1	-1	600000	0
22891	22891	-1	-1	700000	0
22892	22892	-1	-1	700000	0
22893	22893	-1	-1	700000	0
22894	22894	-1	-1	700000	0
22895	22895	-1	-1	700000	0
22899	22899	-1	-1	700000	0
22901	22901	-1	-1	800000	0
22902	22902	-1	-1	800000	0
22903	22903	-1	-1	800000	0
22904	22904	-1	-1	800000	0
22905	22905	-1	-1	800000	0
22906	22906	-1	-1	800000	0
22909	22909	-1	-1	800000	0
22911	22911	25701	25702	990000	0
22912	22912	25701	25702	990000	0
22913	22913	25701	25702	990000	0
22914	22914	25701	25702	990000	0
22915	22915	25701	25702	990000	0
22916	22916	25701	25702	990000	0
22917	22917	25701	25702	990000	0
22919	22919	25701	25702	990000	0
22921	22921	25711	25712	990000	0
22922	22922	25711	25712	990000	0
22923	22923	25711	25712	990000	0
22924	22924	25711	25712	990000	0
22925	22925	25711	25712	990000	0
22926	22926	25711	25712	990000	0
22927	22927	25711	25712	990000	0
22928	22928	25711	25712	990000	0
22929	22929	25711	25712	990000	0
22931	22931	-1	-1	100000	0
22932	22932	-1	-1	100000	0
22939	22939	-1	-1	100000	0
22941	22941	-1	-1	100000	0
22942	22942	-1	-1	100000	0
22949	22949	-1	-1	100000	0
22951	22951	-1	-1	500000	0
22952	22952	-1	-1	500000	0
22953	22953	-1	-1	500000	0
22959	22959	-1	-1	500000	0
22961	22961	-1	-1	600000	0
22962	22962	-1	-1	600000	0
22963	22963	-1	-1	600000	0
22964	22964	-1	-1	600000	0
22969	22969	-1	-1	600000	0
22971	22971	-1	-1	700000	0
22972	22972	-1	-1	700000	0
22973	22973	-1	-1	700000	0
22974	22974	-1	-1	700000	0
22975	22975	-1	-1	700000	0
22979	22979	-1	-1	700000	0
22981	22981	-1	-1	800000	0
22982	22982	-1	-1	800000	0
22983	22983	-1	-1	800000	0
22984	22984	-1	-1	800000	0
22985	22985	-1	-1	800000	0
22986	22986	-1	-1	800000	0
22989	22989	-1	-1	800000	0
22991	22991	25241	25242	990000	0
22992	22992	25241	25242	990000	0
22993	22993	25241	25242	990000	0
22994	22994	25241	25242	990000	0
22995	22995	25241	25242	990000	0
22996	22996	25241	25242	990000	0
22997	22997	25241	25242	990000	0
22999	22999	25241	25242	990000	0
23001	23001	25551	25552	990000	0
23002	23002	25551	25552	990000	0
23003	23003	25551	25552	990000	0
23004	23004	25551	25552	990000	0
23005	23005	25551	25552	990000	0
23006	23006	25551	25552	990000	0
23007	23007	25551	25552	990000	0
23008	23008	25551	25552	990000	0
23009	23009	25551	25552	990000	0
23011	23011	-1	-1	100000	0
23012	23012	-1	-1	100000	0
23013	23013	-1	-1	100000	0
23014	23014	-1	-1	100000	0
23015	23015	-1	-1	100000	0
23016	23016	-1	-1	100000	0
23017	23017	-1	-1	100000	0
23018	23018	-1	-1	100000	0
23019	23019	-1	-1	100000	0
23021	23021	-1	-1	600000	0
23022	23022	-1	-1	600000	0
23023	23023	-1	-1	600000	0
23024	23024	-1	-1	600000	0
23025	23025	-1	-1	600000	0
23026	23026	-1	-1	600000	0
23027	23027	-1	-1	600000	0
23028	23028	-1	-1	600000	0
23029	23029	-1	-1	600000	0
23031	23031	-1	-1	990000	0
23032	23032	-1	-1	990000	0
23033	23033	-1	-1	990000	0
23034	23034	-1	-1	990000	0
23035	23035	-1	-1	990000	0
23036	23036	-1	-1	990000	0
23037	23037	-1	-1	990000	0
23038	23038	-1	-1	990000	0
23039	23039	-1	-1	990000	0
23041	23041	-1	-1	100000	0
23042	23042	-1	-1	100000	0
23049	23049	-1	-1	100000	0
23051	23051	-1	-1	500000	0
23052	23052	-1	-1	500000	0
23053	23053	-1	-1	500000	0
23059	23059	-1	-1	500000	0
23061	23061	-1	-1	600000	0
23062	23062	-1	-1	600000	0
23063	23063	-1	-1	600000	0
23064	23064	-1	-1	600000	0
23069	23069	-1	-1	600000	0
23071	23071	-1	-1	700000	0
23072	23072	-1	-1	700000	0
23073	23073	-1	-1	700000	0
23074	23074	-1	-1	700000	0
23075	23075	-1	-1	700000	0
23079	23079	-1	-1	700000	0
23081	23081	-1	-1	800000	0
23082	23082	-1	-1	800000	0
23083	23083	-1	-1	800000	0
23084	23084	-1	-1	800000	0
23085	23085	-1	-1	800000	0
23086	23086	-1	-1	800000	0
23089	23089	-1	-1	800000	0
23091	23091	25721	25722	990000	0
23092	23092	25721	25722	990000	0
23093	23093	25721	25722	990000	0
23094	23094	25721	25722	990000	0
23095	23095	25721	25722	990000	0
23096	23096	25721	25722	990000	0
23097	23097	25721	25722	990000	0
23099	23099	25721	25722	990000	0
23101	23101	25731	25732	990000	0
23102	23102	25731	25732	990000	0
23103	23103	25731	25732	990000	0
23104	23104	25731	25732	990000	0
23105	23105	25731	25732	990000	0
23106	23106	25731	25732	990000	0
23107	23107	25731	25732	990000	0
23108	23108	25731	25732	990000	0
23109	23109	25731	25732	990000	0
23111	23111	-1	-1	100000	0
23112	23112	-1	-1	100000	0
23119	23119	-1	-1	100000	0
23121	23121	-1	-1	500000	0
23122	23122	-1	-1	500000	0
23123	23123	-1	-1	500000	0
23129	23129	-1	-1	500000	0
23131	23131	-1	-1	600000	0
23132	23132	-1	-1	600000	0
23133	23133	-1	-1	600000	0
23134	23134	-1	-1	600000	0
23139	23139	-1	-1	600000	0
23141	23141	-1	-1	700000	0
23142	23142	-1	-1	700000	0
23143	23143	-1	-1	700000	0
23144	23144	-1	-1	700000	0
23145	23145	-1	-1	700000	0
23149	23149	-1	-1	700000	0
23151	23151	-1	-1	800000	0
23152	23152	-1	-1	800000	0
23153	23153	-1	-1	800000	0
23154	23154	-1	-1	800000	0
23155	23155	-1	-1	800000	0
23156	23156	-1	-1	800000	0
23159	23159	-1	-1	800000	0
23161	23161	25741	25742	990000	0
23162	23162	25741	25742	990000	0
23163	23163	25741	25742	990000	0
23164	23164	25741	25742	990000	0
23165	23165	25741	25742	990000	0
23166	23166	25741	25742	990000	0
23167	23167	25741	25742	990000	0
23169	23169	25741	25742	990000	0
23171	23171	25751	25752	990000	0
23172	23172	25751	25752	990000	0
23173	23173	25751	25752	990000	0
23174	23174	25751	25752	990000	0
23175	23175	25751	25752	990000	0
23176	23176	25751	25752	990000	0
23177	23177	25751	25752	990000	0
23178	23178	25751	25752	990000	0
23179	23179	25751	25752	990000	0
23181	23181	-1	-1	100000	0
23182	23182	-1	-1	100000	0
23189	23189	-1	-1	100000	0
23191	23191	-1	-1	500000	0
23192	23192	-1	-1	500000	0
23193	23193	-1	-1	500000	0
23199	23199	-1	-1	500000	0
23201	23201	-1	-1	600000	0
23202	23202	-1	-1	600000	0
23203	23203	-1	-1	600000	0
23204	23204	-1	-1	600000	0
23209	23209	-1	-1	600000	0
23211	23211	-1	-1	700000	0
23212	23212	-1	-1	700000	0
23213	23213	-1	-1	700000	0
23214	23214	-1	-1	700000	0
23215	23215	-1	-1	700000	0
23219	23219	-1	-1	700000	0
23221	23221	-1	-1	800000	0
23222	23222	-1	-1	800000	0
23223	23223	-1	-1	800000	0
23224	23224	-1	-1	800000	0
23225	23225	-1	-1	800000	0
23226	23226	-1	-1	800000	0
23229	23229	-1	-1	800000	0
23231	23231	25771	25772	990000	0
23232	23232	25771	25772	990000	0
23233	23233	25771	25772	990000	0
23234	23234	25771	25772	990000	0
23235	23235	25771	25772	990000	0
23236	23236	25771	25772	990000	0
23237	23237	25771	25772	990000	0
23239	23239	25771	25772	990000	0
23241	23241	25781	25782	990000	0
23242	23242	25781	25782	990000	0
23243	23243	25781	25782	990000	0
23244	23244	25781	25782	990000	0
23245	23245	25781	25782	990000	0
23246	23246	25781	25782	990000	0
23247	23247	25781	25782	990000	0
23248	23248	25781	25782	990000	0
23249	23249	25781	25782	990000	0
23251	23251	-1	-1	100000	0
23252	23252	-1	-1	100000	0
23259	23259	-1	-1	100000	0
23261	23261	-1	-1	500000	0
23262	23262	-1	-1	500000	0
23263	23263	-1	-1	500000	0
23269	23269	-1	-1	500000	0
23271	23271	-1	-1	600000	0
23272	23272	-1	-1	600000	0
23273	23273	-1	-1	600000	0
23274	23274	-1	-1	600000	0
23279	23279	-1	-1	600000	0
23281	23281	-1	-1	700000	0
23282	23282	-1	-1	700000	0
23283	23283	-1	-1	700000	0
23284	23284	-1	-1	700000	0
23285	23285	-1	-1	700000	0
23289	23289	-1	-1	700000	0
23291	23291	-1	-1	800000	0
23292	23292	-1	-1	800000	0
23293	23293	-1	-1	800000	0
23294	23294	-1	-1	800000	0
23295	23295	-1	-1	800000	0
23296	23296	-1	-1	800000	0
23299	23299	-1	-1	800000	0
23301	23301	25791	25792	990000	0
23302	23302	25791	25792	990000	0
23303	23303	25791	25792	990000	0
23304	23304	25791	25792	990000	0
23305	23305	25791	25792	990000	0
23306	23306	25791	25792	990000	0
23307	23307	25791	25792	990000	0
23309	23309	25791	25792	990000	0
23311	23311	25801	25802	990000	0
23312	23312	25801	25802	990000	0
23313	23313	25801	25802	990000	0
23314	23314	25801	25802	990000	0
23315	23315	25801	25802	990000	0
23316	23316	25801	25802	990000	0
23317	23317	25801	25802	990000	0
23318	23318	25801	25802	990000	0
23319	23319	25801	25802	990000	0
23331	23331	-1	-1	100000	0
23332	23332	-1	-1	100000	0
23339	23339	-1	-1	100000	0
23341	23341	-1	-1	500000	0
23342	23342	-1	-1	500000	0
23343	23343	-1	-1	500000	0
23349	23349	-1	-1	500000	0
23351	23351	-1	-1	600000	0
23352	23352	-1	-1	600000	0
23353	23353	-1	-1	600000	0
23354	23354	-1	-1	600000	0
23359	23359	-1	-1	600000	0
23361	23361	-1	-1	700000	0
23362	23362	-1	-1	700000	0
23363	23363	-1	-1	700000	0
23364	23364	-1	-1	700000	0
23365	23365	-1	-1	700000	0
23369	23369	-1	-1	700000	0
23371	23371	-1	-1	800000	0
23372	23372	-1	-1	800000	0
23373	23373	-1	-1	800000	0
23374	23374	-1	-1	800000	0
23375	23375	-1	-1	800000	0
23376	23376	-1	-1	800000	0
23379	23379	-1	-1	800000	0
23381	23381	25811	25812	990000	0
23382	23382	25811	25812	990000	0
23383	23383	25811	25812	990000	0
23384	23384	25811	25812	990000	0
23385	23385	25811	25812	990000	0
23386	23386	25811	25812	990000	0
23387	23387	25811	25812	990000	0
23389	23389	25811	25812	990000	0
23391	23391	25821	25822	990000	0
23392	23392	25821	25822	990000	0
23393	23393	25821	25822	990000	0
23394	23394	25821	25822	990000	0
23395	23395	25821	25822	990000	0
23396	23396	25821	25822	990000	0
23397	23397	25821	25822	990000	0
23398	23398	25821	25822	990000	0
23399	23399	25821	25822	990000	0
23401	23401	-1	-1	100000	0
23402	23402	-1	-1	100000	0
23409	23409	-1	-1	100000	0
23411	23411	-1	-1	500000	0
23412	23412	-1	-1	500000	0
23413	23413	-1	-1	500000	0
23419	23419	-1	-1	500000	0
23421	23421	-1	-1	600000	0
23422	23422	-1	-1	600000	0
23423	23423	-1	-1	600000	0
23424	23424	-1	-1	600000	0
23429	23429	-1	-1	600000	0
23431	23431	-1	-1	700000	0
23432	23432	-1	-1	700000	0
23433	23433	-1	-1	700000	0
23434	23434	-1	-1	700000	0
23435	23435	-1	-1	700000	0
23439	23439	-1	-1	700000	0
23441	23441	-1	-1	800000	0
23442	23442	-1	-1	800000	0
23443	23443	-1	-1	800000	0
23444	23444	-1	-1	800000	0
23445	23445	-1	-1	800000	0
23446	23446	-1	-1	800000	0
23449	23449	-1	-1	800000	0
23451	23451	25831	25832	990000	0
23452	23452	25831	25832	990000	0
23453	23453	25831	25832	990000	0
23454	23454	25831	25832	990000	0
23455	23455	25831	25832	990000	0
23456	23456	25831	25832	990000	0
23457	23457	25831	25832	990000	0
23459	23459	25831	25832	990000	0
23461	23461	25841	25842	990000	0
23462	23462	25841	25842	990000	0
23463	23463	25841	25842	990000	0
23464	23464	25841	25842	990000	0
23465	23465	25841	25842	990000	0
23466	23466	25841	25842	990000	0
23467	23467	25841	25842	990000	0
23468	23468	25841	25842	990000	0
23469	23469	25841	25842	990000	0
23471	23471	-1	-1	300000	0
23472	23472	-1	-1	300000	0
23479	23479	-1	-1	300000	0
23491	23491	-1	-1	300000	0
23492	23492	-1	-1	300000	0
23499	23499	-1	-1	300000	0
23501	23501	-1	-1	500000	0
23502	23502	-1	-1	500000	0
23503	23503	-1	-1	500000	0
23509	23509	-1	-1	500000	0
23511	23511	-1	-1	600000	0
23512	23512	-1	-1	600000	0
23513	23513	-1	-1	600000	0
23514	23514	-1	-1	600000	0
23519	23519	-1	-1	600000	0
23521	23521	-1	-1	700000	0
23522	23522	-1	-1	700000	0
23523	23523	-1	-1	700000	0
23524	23524	-1	-1	700000	0
23525	23525	-1	-1	700000	0
23529	23529	-1	-1	700000	0
23531	23531	-1	-1	800000	0
23532	23532	-1	-1	800000	0
23533	23533	-1	-1	800000	0
23534	23534	-1	-1	800000	0
23535	23535	-1	-1	800000	0
23536	23536	-1	-1	800000	0
23539	23539	-1	-1	800000	0
23541	23541	25851	25852	990000	0
23542	23542	25851	25852	990000	0
23543	23543	25851	25852	990000	0
23544	23544	25851	25852	990000	0
23545	23545	25851	25852	990000	0
23546	23546	25851	25852	990000	0
23547	23547	25851	25852	990000	0
23549	23549	25851	25852	990000	0
23551	23551	25861	25862	990000	0
23552	23552	25861	25862	990000	0
23553	23553	25861	25862	990000	0
23554	23554	25861	25862	990000	0
23555	23555	25861	25862	990000	0
23556	23556	25861	25862	990000	0
23557	23557	25861	25862	990000	0
23558	23558	25861	25862	990000	0
23559	23559	25861	25862	990000	0
23561	23561	-1	-1	100000	0
23562	23562	-1	-1	100000	0
23569	23569	-1	-1	100000	0
23571	23571	-1	-1	500000	0
23572	23572	-1	-1	500000	0
23573	23573	-1	-1	500000	0
23579	23579	-1	-1	500000	0
23581	23581	-1	-1	600000	0
23582	23582	-1	-1	600000	0
23583	23583	-1	-1	600000	0
23584	23584	-1	-1	600000	0
23589	23589	-1	-1	600000	0
23591	23591	-1	-1	700000	0
23592	23592	-1	-1	700000	0
23593	23593	-1	-1	700000	0
23594	23594	-1	-1	700000	0
23595	23595	-1	-1	700000	0
23599	23599	-1	-1	700000	0
23601	23601	-1	-1	800000	0
23602	23602	-1	-1	800000	0
23603	23603	-1	-1	800000	0
23604	23604	-1	-1	800000	0
23605	23605	-1	-1	800000	0
23606	23606	-1	-1	800000	0
23609	23609	-1	-1	800000	0
23611	23611	25871	25872	990000	0
23612	23612	25871	25872	990000	0
23613	23613	25871	25872	990000	0
23614	23614	25871	25872	990000	0
23615	23615	25871	25872	990000	0
23616	23616	25871	25872	990000	0
23617	23617	25871	25872	990000	0
23619	23619	25871	25872	990000	0
23621	23621	25881	25882	990000	0
23622	23622	25881	25882	990000	0
23623	23623	25881	25882	990000	0
23624	23624	25881	25882	990000	0
23625	23625	25881	25882	990000	0
23626	23626	25881	25882	990000	0
23627	23627	25881	25882	990000	0
23628	23628	25881	25882	990000	0
23629	23629	25881	25882	990000	0
23631	23631	-1	-1	100000	0
23632	23632	-1	-1	100000	0
23639	23639	-1	-1	100000	0
23641	23641	-1	-1	500000	0
23642	23642	-1	-1	500000	0
23643	23643	-1	-1	500000	0
23649	23649	-1	-1	500000	0
23651	23651	-1	-1	600000	0
23652	23652	-1	-1	600000	0
23653	23653	-1	-1	600000	0
23654	23654	-1	-1	600000	0
23659	23659	-1	-1	600000	0
23661	23661	-1	-1	700000	0
23662	23662	-1	-1	700000	0
23663	23663	-1	-1	700000	0
23664	23664	-1	-1	700000	0
23665	23665	-1	-1	700000	0
23669	23669	-1	-1	700000	0
23671	23671	-1	-1	800000	0
23672	23672	-1	-1	800000	0
23673	23673	-1	-1	800000	0
23674	23674	-1	-1	800000	0
23675	23675	-1	-1	800000	0
23676	23676	-1	-1	800000	0
23679	23679	-1	-1	800000	0
23681	23681	25891	25892	990000	0
23682	23682	25891	25892	990000	0
23683	23683	25891	25892	990000	0
23684	23684	25891	25892	990000	0
23685	23685	25891	25892	990000	0
23686	23686	25891	25892	990000	0
23687	23687	25891	25892	990000	0
23689	23689	25891	25892	990000	0
23691	23691	25901	25902	990000	0
23692	23692	25901	25902	990000	0
23693	23693	25901	25902	990000	0
23694	23694	25901	25902	990000	0
23695	23695	25901	25902	990000	0
23696	23696	25901	25902	990000	0
23697	23697	25901	25902	990000	0
23698	23698	25901	25902	990000	0
23699	23699	25901	25902	990000	0
23701	23701	-1	-1	100000	0
23702	23702	-1	-1	100000	0
23709	23709	-1	-1	100000	0
23711	23711	-1	-1	100000	0
23712	23712	-1	-1	100000	0
23719	23719	-1	-1	100000	0
23721	23721	-1	-1	500000	0
23722	23722	-1	-1	500000	0
23723	23723	-1	-1	500000	0
